"Date","Country","City","Specie","count","min","max","median","variance"
"2015-07-02","VN","Huế","no2",24,2,117.8,7.7,5162.53
"2015-03-28","VN","Huế","no2",24,0.6,16.3,6.6,166.76
"2015-05-09","VN","Huế","no2",20,1.2,156.8,5.9,11482.6
"2015-02-23","VN","Huế","no2",24,0.4,8.7,2,41.59
"2015-06-30","VN","Huế","no2",20,0.7,140.4,5.3,9197.87
"2015-01-12","VN","Huế","no2",24,3.1,20.4,11.6,398.16
"2015-02-08","VN","Huế","no2",24,4.8,16.1,12.4,174.42
"2015-04-03","VN","Huế","no2",24,1.2,35,7.8,616.59
"2015-05-16","VN","Huế","no2",24,1.2,150.4,5.5,8821.58
"2015-06-08","VN","Huế","no2",11,0.9,12.8,6.3,178.47
"2015-01-16","VN","Huế","no2",24,4.6,15.7,8.2,86.65
"2015-01-26","VN","Huế","no2",20,3.4,11.5,6.1,63.59
"2015-03-16","VN","Huế","no2",24,1.1,15.8,3.9,152.73
"2015-03-25","VN","Huế","no2",24,0.8,10.2,5.6,72.62
"2015-04-17","VN","Huế","no2",24,4.1,475.1,10.5,140295
"2015-05-13","VN","Huế","no2",24,0.4,180.3,4.1,12899.7
"2015-01-04","VN","Huế","no2",24,3.3,8.8,5.6,23.06
"2015-01-30","VN","Huế","no2",24,2.2,10.4,4.1,58.14
"2015-02-11","VN","Huế","no2",24,5.7,11.3,6.7,21.96
"2015-07-03","VN","Huế","no2",23,0.2,117.4,4.4,5609.1
"2015-04-18","VN","Huế","no2",2,2.2,238.8,2.2,279898
"2015-05-18","VN","Huế","no2",24,1.2,149,5.8,8578.9
"2015-06-09","VN","Huế","no2",15,0.1,10.7,4.4,96.66
"2015-06-23","VN","Huế","no2",24,1.3,124.4,6.6,5901.91
"2014-12-31","VN","Huế","no2",24,4.2,10.9,6.8,35.34
"2015-03-07","VN","Huế","no2",24,1.6,5.2,3.3,10.85
"2015-04-16","VN","Huế","no2",24,4.2,23.5,9.9,236.41
"2015-03-13","VN","Huế","no2",24,1.4,7.4,3.7,31.66
"2015-03-14","VN","Huế","no2",24,1.2,4.9,3.1,17.19
"2015-02-27","VN","Huế","no2",24,1.3,8.7,3.1,35.91
"2015-03-10","VN","Huế","no2",24,1.3,17.8,3.4,280.36
"2015-05-19","VN","Huế","no2",12,1.3,136.8,4,14695.6
"2015-07-01","VN","Huế","no2",24,1.7,138.3,10.6,7079.98
"2015-02-10","VN","Huế","no2",24,7.1,40.1,9.4,911.55
"2015-02-26","VN","Huế","no2",24,1,9.7,4.2,73.14
"2015-02-17","VN","Huế","no2",24,1.8,11.4,3.4,47.67
"2015-03-26","VN","Huế","no2",24,0.6,11.4,5.1,85.38
"2015-05-14","VN","Huế","no2",23,1,182.7,4.8,14072.6
"2015-06-15","VN","Huế","no2",24,1.8,118.5,4.9,5413.24
"2015-01-22","VN","Huế","no2",24,6.1,23.1,8,299.41
"2015-02-03","VN","Huế","no2",24,2.7,11.7,4.8,58.29
"2015-02-18","VN","Huế","no2",24,1,4.1,3.1,9.07
"2015-02-21","VN","Huế","no2",24,0.6,8.6,2.5,52.91
"2015-04-14","VN","Huế","no2",24,2.3,16.6,9.1,164.12
"2015-06-06","VN","Huế","no2",12,3,16.8,10.1,240.11
"2015-06-19","VN","Huế","no2",24,1.4,115.8,5.6,5119.08
"2015-06-22","VN","Huế","no2",21,0.1,208,6.9,19486.6
"2015-01-24","VN","Huế","no2",24,4.3,11.7,6.5,30.39
"2015-02-14","VN","Huế","no2",24,3.3,13.6,5.5,60.37
"2015-06-25","VN","Huế","no2",24,2.8,147.9,7.1,8340.54
"2015-06-29","VN","Huế","no2",24,3.5,122.7,9.5,5492.47
"2015-03-11","VN","Huế","no2",24,0.9,6.6,2.5,28.05
"2015-02-04","VN","Huế","no2",24,2.1,15.2,4.7,151.07
"2015-03-09","VN","Huế","no2",24,1.4,8.2,3.9,47.02
"2015-06-24","VN","Huế","no2",22,0.4,111,3.6,5233.76
"2015-01-01","VN","Huế","no2",18,5.7,11.7,6.9,34.37
"2015-03-08","VN","Huế","no2",24,0.9,5.8,3.2,25.16
"2015-01-15","VN","Huế","no2",24,5.9,27.2,10.8,431.15
"2015-02-16","VN","Huế","no2",24,2.4,7.5,4.1,16.29
"2015-01-06","VN","Huế","no2",24,0.9,18.5,4.8,199.77
"2015-01-10","VN","Huế","no2",24,1.3,11.7,8.9,126.36
"2015-04-09","VN","Huế","no2",24,4,13.6,7.1,74.46
"2015-04-11","VN","Huế","no2",24,5.6,20.8,14.5,235.24
"2015-05-06","VN","Huế","no2",20,0.8,162.3,6.2,12371.7
"2015-01-31","VN","Huế","no2",24,1.8,12.6,4.1,81.9
"2015-02-20","VN","Huế","no2",24,0.5,5.2,1.8,18.88
"2015-05-16","VN","Huế","co",24,2.3,400.8,10.2,63723.4
"2015-06-02","VN","Huế","co",24,2.5,399.8,12,63253.5
"2015-06-03","VN","Huế","co",24,1.6,401.9,10.7,64089.3
"2015-06-17","VN","Huế","co",24,2.1,400.9,9.1,63988.1
"2015-04-03","VN","Huế","co",24,4.7,395.8,14.9,60972.9
"2015-05-10","VN","Huế","co",17,6.8,24.9,14.2,346.9
"2015-02-02","VN","Huế","co",24,3.4,325.9,7.4,42281.5
"2015-02-04","VN","Huế","co",24,3.8,327.9,10.8,41952.5
"2015-02-17","VN","Huế","co",24,4.4,340.6,12.3,45151.5
"2015-02-21","VN","Huế","co",24,3.8,345.7,11.6,46465.9
"2015-03-05","VN","Huế","co",24,4.7,357.9,11.8,49806.6
"2015-03-17","VN","Huế","co",15,6.7,368.5,14.1,83552
"2015-06-04","VN","Huế","co",24,2.5,401.7,9.8,63953.9
"2015-06-16","VN","Huế","co",24,2.3,401.5,9.8,64087.2
"2015-06-27","VN","Huế","co",24,1.6,401.7,9.9,64052.6
"2015-07-03","VN","Huế","co",24,1.9,400.8,11.5,63482.8
"2015-06-18","VN","Huế","co",24,1.6,401.3,9.4,64122.2
"2015-01-08","VN","Huế","co",24,1.9,303.5,12.1,35931
"2015-01-15","VN","Huế","co",24,4.9,308.2,19.3,36061
"2015-03-11","VN","Huế","co",24,3,363.5,8.8,52251
"2015-03-27","VN","Huế","co",24,1.6,390.7,9.7,60836.2
"2015-06-09","VN","Huế","co",15,4.9,18.2,10.4,185.46
"2015-06-20","VN","Huế","co",24,3.8,402.6,11.6,64218.5
"2015-01-16","VN","Huế","co",24,5,309.8,14.1,36750.3
"2015-02-12","VN","Huế","co",24,4.5,335.6,15.9,43079.6
"2015-04-09","VN","Huế","co",24,3.6,400.5,11.1,63332.9
"2015-04-10","VN","Huế","co",24,2.2,398.3,10.5,63027.8
"2015-05-04","VN","Huế","co",24,2.6,400.8,13,62909
"2015-05-18","VN","Huế","co",24,2.4,400.5,12.5,63117
"2015-06-12","VN","Huế","co",24,2.5,401.6,11.4,63830.9
"2015-06-29","VN","Huế","co",24,1.7,401.4,13.3,63583.5
"2014-12-31","VN","Huế","co",24,5.6,296.8,14.9,33593.5
"2015-02-06","VN","Huế","co",24,7.8,330.7,17.5,41266
"2015-02-18","VN","Huế","co",24,2.7,341.7,12.1,45563.7
"2015-03-04","VN","Huế","co",24,2.7,356.4,14.5,49293.2
"2015-03-13","VN","Huế","co",24,7.1,366.3,14.5,51529.1
"2015-04-16","VN","Huế","co",24,5.6,401.8,13.7,62915.6
"2015-01-07","VN","Huế","co",24,1.3,299.9,9.1,35441.9
"2015-01-10","VN","Huế","co",24,5.2,304.1,12.8,35551.5
"2015-01-24","VN","Huế","co",24,5.4,316.9,13.5,38548.8
"2015-03-06","VN","Huế","co",24,5.4,356.3,15,49016.1
"2015-04-11","VN","Huế","co",24,5.1,400.9,15.9,62406.8
"2015-07-05","VN","Huế","co",24,2,401.4,10.7,63943.5
"2015-02-25","VN","Huế","co",24,4,348.8,11.9,47190.6
"2015-03-10","VN","Huế","co",24,4.1,364.1,10.2,52118.1
"2015-05-11","VN","Huế","co",24,2.1,500,12.6,99256.3
"2015-06-30","VN","Huế","co",24,1.5,400.5,13,63100.1
"2015-02-24","VN","Huế","co",24,3.3,348.7,14.4,46959.4
"2015-03-01","VN","Huế","co",24,2.9,354.4,10.7,49631.2
"2015-04-13","VN","Huế","co",24,3.3,401.9,20.2,62091.5
"2015-06-13","VN","Huế","co",22,1.9,401,8.9,70092.9
"2014-12-30","VN","Huế","co",24,5.3,296.3,19.7,32787.7
"2015-02-13","VN","Huế","co",24,8.7,337.3,17.4,43077
"2015-03-07","VN","Huế","co",24,3,359.5,10.5,50894.4
"2015-06-24","VN","Huế","co",24,0.9,399.5,13.3,62925.5
"2015-06-25","VN","Huế","co",24,1.9,403.5,10.7,64739.4
"2015-02-19","VN","Huế","co",24,2.5,349.2,6.8,48843.7
"2015-01-06","VN","Huế","co",24,2.9,301.2,10.4,35325.6
"2015-01-18","VN","Huế","co",24,6.1,311.8,12.8,37436.6
"2015-02-28","VN","Huế","co",24,3.9,352.7,12.2,48334
"2015-04-12","VN","Huế","co",24,5.3,401.5,13.8,63211.3
"2015-01-23","VN","Huế","co",24,5.8,316.5,11.4,38625.3
"2015-03-16","VN","Huế","co",24,6.2,368.6,15.4,52285.7
"2015-03-30","VN","Huế","co",24,2.4,395,16.1,60450.7
"2015-05-17","VN","Huế","co",24,2.6,401,8.9,63991.2
"2015-06-05","VN","Huế","co",19,2.2,401.8,9.2,81373.2
"2015-01-20","VN","Huế","co",24,5.7,314.5,15.2,37633.7
"2015-03-12","VN","Huế","co",24,3.5,363.3,10.9,51826.8
"2015-03-28","VN","Huế","co",24,2,391.9,11.5,60647.6
"2015-04-06","VN","Huế","co",24,2.2,398.1,13.7,62017.9
"2015-04-15","VN","Huế","co",24,3,400.5,10.8,63437.2
"2015-02-23","VN","Huế","co",24,4,346.5,11.8,46729.2
"2015-03-09","VN","Huế","co",24,5.2,363.5,13.6,51138
"2015-05-08","VN","Huế","co",24,2.8,401.6,16.2,62754.5
"2015-01-11","VN","Huế","co",24,5.9,307.4,11.8,36751.6
"2014-12-29","VN","Huế","co",9,8,27.5,19.3,417.43
"2015-01-03","VN","Huế","co",24,4.1,298.4,18.7,33605.9
"2015-01-09","VN","Huế","co",24,5,305.9,9.6,36676.1
"2015-01-31","VN","Huế","co",24,3.2,325.2,9.7,41600.9
"2015-04-05","VN","Huế","co",24,4.6,398,11.8,62067.5
"2015-06-22","VN","Huế","co",24,1.6,400.7,24.1,61630.3
"2015-01-19","VN","Huế","co",24,4.5,311.8,21.8,36213.4
"2015-01-29","VN","Huế","co",24,4.8,327.6,11.8,41747.2
"2015-02-01","VN","Huế","co",24,3.5,325.5,8.9,41933.9
"2015-06-07","VN","Huế","co",18,2.4,401.6,6.5,86386.6
"2015-01-05","VN","Huế","co",24,3.7,298.6,12.8,34332.8
"2015-01-27","VN","Huế","co",9,7.9,32.9,12.1,619.55
"2015-03-24","VN","Huế","co",9,4,24.4,17.5,526.47
"2015-05-19","VN","Huế","co",16,1.3,398,9,94707.4
"2015-06-19","VN","Huế","co",24,2.1,500,10.5,100047
"2015-04-14","VN","Huế","co",24,4.6,400.1,11.2,63074.5
"2015-06-08","VN","Huế","co",11,5.5,21.9,14.4,405.35
"2015-01-04","VN","Huế","co",24,6.8,300,13.7,34318.5
"2015-01-14","VN","Huế","co",24,3.1,307.5,18.1,35925.5
"2015-01-21","VN","Huế","co",24,7.1,315.8,12.8,37989.7
"2015-02-15","VN","Huế","co",24,7.6,338.7,17.7,43413.2
"2015-03-29","VN","Huế","co",22,3.5,392.1,11.3,65931
"2015-04-02","VN","Huế","co",24,4.5,395.3,13.6,60965.6
"2015-06-15","VN","Huế","co",24,2.3,401.1,10.2,63826.3
"2015-06-26","VN","Huế","co",24,1.4,500,10.6,100080
"2015-06-28","VN","Huế","co",24,2.1,500,10.9,99884.4
"2015-07-02","VN","Huế","co",24,2,401.2,15.4,63215.6
"2015-07-04","VN","Huế","co",24,1.8,400.4,12.1,63648.9
"2015-05-15","VN","Huế","co",24,2.4,401.7,10.1,64125.2
"2015-01-01","VN","Huế","co",18,5.6,24.1,13.5,320.79
"2015-01-30","VN","Huế","co",24,4.5,324,11.4,71438.4
"2015-02-07","VN","Huế","co",24,8.1,332.1,15.5,42014.5
"2015-02-10","VN","Huế","co",24,9.3,334.2,18.4,42016.4
"2015-02-16","VN","Huế","co",24,6.1,340.8,16,44461.8
"2015-02-26","VN","Huế","co",24,5.1,350,15.1,47296
"2015-06-10","VN","Huế","co",24,1.8,401.1,10.3,63827.5
"2015-07-01","VN","Huế","co",24,1.5,402.2,14.2,63325.4
"2015-01-17","VN","Huế","co",24,5.3,310.1,15.4,36630.5
"2015-02-09","VN","Huế","co",24,7.6,334,24.8,41501
"2015-02-27","VN","Huế","co",24,4.8,349.5,13.6,47436.9
"2015-03-08","VN","Huế","co",24,3.6,362.7,11.2,51405.6
"2015-05-09","VN","Huế","co",23,3.2,399.5,11.4,65731.2
"2015-01-22","VN","Huế","co",24,5.1,316.7,13.8,38451.6
"2015-02-22","VN","Huế","co",24,4.4,346.4,12.2,46515.8
"2015-03-31","VN","Huế","co",24,3.9,395,12.2,60986.8
"2015-04-18","VN","Huế","co",6,8.4,399.3,8.9,253688
"2015-05-13","VN","Huế","co",24,4.5,404,10.4,63990.9
"2015-01-12","VN","Huế","co",24,3.9,307.1,13.4,36562.2
"2015-01-13","VN","Huế","co",24,3.1,307.2,14.1,36430.3
"2015-01-26","VN","Huế","co",20,4,318.3,16.8,46561.9
"2015-02-03","VN","Huế","co",24,4.4,327.8,10.3,42058
"2015-02-11","VN","Huế","co",24,6.1,333.2,12.3,42809.9
"2015-05-07","VN","Huế","co",24,2.9,401.6,12.6,63476.4
"2015-04-17","VN","Huế","co",24,3.8,399.7,16.8,61839.8
"2015-05-05","VN","Huế","co",18,6.8,39.7,14.7,524.81
"2015-05-12","VN","Huế","co",24,2.1,400,18.7,62000.5
"2015-06-06","VN","Huế","co",12,3.8,21.4,12.7,400.37
"2015-01-25","VN","Huế","co",24,7.1,319.1,16.4,38578
"2015-03-14","VN","Huế","co",24,5.5,364.4,15.2,51279.3
"2015-02-14","VN","Huế","co",24,7,336.9,20.5,42625.3
"2015-03-02","VN","Huế","co",24,2.1,353.8,10.6,49152
"2015-03-15","VN","Huế","co",24,7.7,368.5,14.2,52227.1
"2015-04-07","VN","Huế","co",24,3.5,397.6,14.9,61658.4
"2015-04-04","VN","Huế","co",24,4.5,398.6,13.2,62020.5
"2015-04-08","VN","Huế","co",24,1.9,399.8,6.9,64035
"2015-01-02","VN","Huế","co",24,3.1,297,14.4,33915.1
"2015-01-28","VN","Huế","co",24,4,321.4,13.9,40122
"2015-02-05","VN","Huế","co",24,3,328.7,11,42315.8
"2015-02-08","VN","Huế","co",24,7.3,331,17.5,41417.2
"2015-03-03","VN","Huế","co",24,4,353.5,14.1,48495.9
"2015-04-01","VN","Huế","co",24,3.6,393.3,13.8,60474.8
"2015-06-23","VN","Huế","co",24,3.3,401.6,20.4,61826.1
"2015-02-20","VN","Huế","co",24,2.8,343.5,9.7,46641.3
"2015-06-01","VN","Huế","co",12,4.3,22,11.9,414.99
"2015-06-11","VN","Huế","co",24,2.2,401.5,8.6,64177.8
"2015-06-14","VN","Huế","co",24,2.3,401.1,8.6,64193.7
"2015-03-25","VN","Huế","co",24,2.7,390.9,8.8,61214.6
"2015-03-26","VN","Huế","co",24,1.9,391.2,8,61375.4
"2015-05-06","VN","Huế","co",24,3.1,399.2,14.7,62280.1
"2015-05-14","VN","Huế","co",24,2.2,399.7,11.6,62929.8
"2015-06-21","VN","Huế","co",24,4.9,401.3,12.6,63283
"2015-03-07","VN","Huế","pm10",24,23,59,28,866.96
"2015-04-08","VN","Huế","pm10",24,11,40,21,667.37
"2015-06-02","VN","Huế","pm10",24,19,54,28,906.07
"2015-06-26","VN","Huế","pm10",24,12,52,30,1431.88
"2014-12-31","VN","Huế","pm10",24,28,98,50,2895.2
"2015-03-06","VN","Huế","pm10",24,22,58,41,1206.94
"2015-02-27","VN","Huế","pm10",24,26,63,33,781.72
"2015-04-14","VN","Huế","pm10",24,35,64,50,694.18
"2015-05-15","VN","Huế","pm10",24,13,105,26,3417.37
"2015-06-01","VN","Huế","pm10",12,21,52,29,1295.15
"2015-06-10","VN","Huế","pm10",24,15,55,27,1388.68
"2015-06-12","VN","Huế","pm10",24,18,58,28,2039.93
"2015-01-30","VN","Huế","pm10",24,22,62,37,1271.88
"2015-02-26","VN","Huế","pm10",24,27,55,39,620
"2015-06-13","VN","Huế","pm10",22,16,44,25,581.47
"2015-02-06","VN","Huế","pm10",24,4,57,10,2883.89
"2015-03-30","VN","Huế","pm10",24,21,52,34,889.78
"2015-05-11","VN","Huế","pm10",24,13,58,35,2407.81
"2015-05-13","VN","Huế","pm10",24,22,56,34,972.88
"2015-06-09","VN","Huế","pm10",15,22,41,32,347.81
"2015-01-15","VN","Huế","pm10",24,32,71,51,1076.45
"2015-02-01","VN","Huế","pm10",24,22,137,31,4869.78
"2015-07-04","VN","Huế","pm10",24,21,53,34,891.29
"2015-03-01","VN","Huế","pm10",24,18,41,27,541.14
"2015-06-07","VN","Huế","pm10",18,16,94,26,3023.82
"2015-04-05","VN","Huế","pm10",24,29,65,47,959.98
"2015-05-12","VN","Huế","pm10",24,17,61,41,2171.23
"2015-03-16","VN","Huế","pm10",24,36,76,51,1386.79
"2015-02-09","VN","Huế","pm10",24,56,83,63,1074.49
"2015-03-04","VN","Huế","pm10",24,31,55,39,427.54
"2015-03-27","VN","Huế","pm10",24,16,31,20,167.81
"2015-05-16","VN","Huế","pm10",24,21,154,28,7269.56
"2015-06-15","VN","Huế","pm10",24,18,105,31,3196.45
"2015-01-22","VN","Huế","pm10",24,52,105,65,1662.54
"2015-02-17","VN","Huế","pm10",24,23,45,30,375.92
"2015-06-24","VN","Huế","pm10",24,11,79,26,1984.06
"2015-06-25","VN","Huế","pm10",24,13,62,34,1434.71
"2015-01-27","VN","Huế","pm10",9,34,55,42,847.5
"2015-06-20","VN","Huế","pm10",24,14,96,28,2701.45
"2015-04-17","VN","Huế","pm10",24,38,71,57,994.13
"2015-06-29","VN","Huế","pm10",24,11,59,32,1751.88
"2015-03-17","VN","Huế","pm10",12,41,70,53,785.68
"2015-04-15","VN","Huế","pm10",24,44,66,54,281.72
"2015-02-20","VN","Huế","pm10",24,14,33,20,270.36
"2015-03-25","VN","Huế","pm10",24,24,44,32,229.27
"2015-01-03","VN","Huế","pm10",24,39,67,50,768.68
"2015-01-20","VN","Huế","pm10",24,29,84,66,2856.07
"2015-02-22","VN","Huế","pm10",24,22,45,26,337.81
"2015-04-03","VN","Huế","pm10",24,37,81,46,1579.35
"2015-04-04","VN","Huế","pm10",24,36,68,46,925.2
"2015-04-06","VN","Huế","pm10",24,23,56,42,795.58
"2015-05-10","VN","Huế","pm10",17,12,62,29,2510.07
"2015-06-18","VN","Huế","pm10",24,10,69,23,2111.72
"2015-02-04","VN","Huế","pm10",24,20,51,26,632.45
"2015-02-11","VN","Huế","pm10",24,34,68,47,1054.33
"2015-01-14","VN","Huế","pm10",24,34,70,54,1286.67
"2015-03-15","VN","Huế","pm10",24,38,61,46,554.62
"2015-06-14","VN","Huế","pm10",24,15,92,32,2684.62
"2015-02-07","VN","Huế","pm10",24,40,77,54,547.17
"2015-02-10","VN","Huế","pm10",24,52,83,62,852.01
"2015-02-16","VN","Huế","pm10",24,24,62,38,1229.4
"2015-03-12","VN","Huế","pm10",24,13,53,29,1032.75
"2015-03-14","VN","Huế","pm10",24,28,56,43,419.71
"2015-04-16","VN","Huế","pm10",24,41,66,54,572.97
"2015-01-12","VN","Huế","pm10",24,3,35,19,1235.92
"2015-02-03","VN","Huế","pm10",24,20,51,24,751.3
"2015-04-18","VN","Huế","pm10",6,57,60,58,13.67
"2015-06-16","VN","Huế","pm10",24,17,83,34,2379.98
"2015-07-01","VN","Huế","pm10",24,12,65,39,2265.63
"2015-07-05","VN","Huế","pm10",24,17,63,35,2309.11
"2015-01-21","VN","Huế","pm10",24,54,92,68,1050.27
"2015-01-28","VN","Huế","pm10",24,32,86,44,1341.67
"2015-05-19","VN","Huế","pm10",16,20,61,28,1680.29
"2015-06-05","VN","Huế","pm10",19,14,72,27,2000.64
"2015-06-22","VN","Huế","pm10",24,12,118,27,5414.49
"2015-02-23","VN","Huế","pm10",24,19,63,23,1021.29
"2015-03-26","VN","Huế","pm10",24,19,32,23,96.79
"2015-02-18","VN","Huế","pm10",24,17,394,23,57273.5
"2015-03-10","VN","Huế","pm10",24,23,54,33,861.29
"2015-05-06","VN","Huế","pm10",24,19,68,53,2877.97
"2015-06-27","VN","Huế","pm10",24,14,61,34,2177.1
"2015-01-01","VN","Huế","pm10",18,40,66,56,583.4
"2015-01-29","VN","Huế","pm10",24,29,67,43,1176.94
"2015-01-18","VN","Huế","pm10",24,47,77,54,931.88
"2015-01-19","VN","Huế","pm10",24,31,61,50,554.13
"2015-02-24","VN","Huế","pm10",24,16,51,32,1213.89
"2015-04-10","VN","Huế","pm10",24,11,39,20,383.89
"2015-06-17","VN","Huế","pm10",24,18,54,31,1302.32
"2015-01-10","VN","Huế","pm10",24,5,39,18,550.15
"2015-01-17","VN","Huế","pm10",24,33,59,46,451.88
"2015-01-05","VN","Huế","pm10",24,18,81,33,2623.46
"2015-06-03","VN","Huế","pm10",24,15,67,28,1784.18
"2015-06-04","VN","Huế","pm10",24,21,46,30,421.45
"2015-04-01","VN","Huế","pm10",24,25,60,41,1188.24
"2015-05-07","VN","Huế","pm10",24,21,55,35,1143.03
"2015-01-09","VN","Huế","pm10",24,30,42,35,133.04
"2015-01-13","VN","Huế","pm10",24,11,59,44,2449.28
"2015-02-13","VN","Huế","pm10",24,38,90,58,1710.42
"2015-02-14","VN","Huế","pm10",24,38,72,52,813.62
"2015-03-11","VN","Huế","pm10",24,20,57,29,1030.85
"2015-03-24","VN","Huế","pm10",9,11,42,29,1070.28
"2014-12-30","VN","Huế","pm10",24,41,83,59,1442.32
"2015-01-04","VN","Huế","pm10",24,39,96,55,2330.14
"2015-06-23","VN","Huế","pm10",24,14,60,21,1603.48
"2015-04-11","VN","Huế","pm10",24,5,24,18,453.04
"2015-05-05","VN","Huế","pm10",18,25,69,39,1548.53
"2015-05-08","VN","Huế","pm10",24,21,87,55,3674.71
"2015-05-09","VN","Huế","pm10",23,14,91,32,4178.97
"2015-02-25","VN","Huế","pm10",24,23,56,31,917.66
"2015-03-31","VN","Huế","pm10",24,30,69,40,1035.49
"2015-06-08","VN","Huế","pm10",11,21,51,28,984.91
"2015-07-03","VN","Huế","pm10",24,19,74,47,2140.71
"2015-03-09","VN","Huế","pm10",24,18,51,34,928.1
"2015-04-13","VN","Huế","pm10",24,28,59,51,879.06
"2015-02-19","VN","Huế","pm10",24,13,65,17,1691.01
"2015-01-25","VN","Huế","pm10",24,52,87,58,891.01
"2015-02-05","VN","Huế","pm10",24,9,122,32,5488.24
"2015-05-14","VN","Huế","pm10",24,8,83,22,2378.97
"2015-01-08","VN","Huế","pm10",24,27,53,45,607.75
"2015-03-29","VN","Huế","pm10",22,18,55,30,709.18
"2015-01-26","VN","Huế","pm10",20,44,68,52,503.45
"2015-06-06","VN","Huế","pm10",12,22,44,28,431.74
"2015-01-06","VN","Huế","pm10",24,20,63,39,1739.93
"2015-01-07","VN","Huế","pm10",24,11,28,20,239.13
"2015-06-21","VN","Huế","pm10",24,12,62,30,1854.18
"2015-07-02","VN","Huế","pm10",24,16,97,39,3223.46
"2015-01-31","VN","Huế","pm10",24,22,186,41,15656.5
"2015-04-09","VN","Huế","pm10",24,20,34,25,127.37
"2015-04-12","VN","Huế","pm10",24,8,58,15,2996.07
"2015-02-02","VN","Huế","pm10",24,20,37,25,229.27
"2015-02-15","VN","Huế","pm10",24,39,73,50,886.94
"2015-01-24","VN","Huế","pm10",24,46,82,56,928.68
"2015-02-08","VN","Huế","pm10",24,16,59,51,2499.4
"2015-03-02","VN","Huế","pm10",24,15,57,28,1683.19
"2014-12-29","VN","Huế","pm10",9,46,78,64,797.5
"2015-01-16","VN","Huế","pm10",24,35,69,47,1340
"2015-03-13","VN","Huế","pm10",24,17,60,32,1615.36
"2015-03-28","VN","Huế","pm10",24,12,41,25,667.37
"2015-05-17","VN","Huế","pm10",24,16,45,27,550.42
"2015-05-18","VN","Huế","pm10",24,18,53,26,1144.35
"2015-02-12","VN","Huế","pm10",24,30,57,42,742.83
"2015-03-08","VN","Huế","pm10",24,20,54,33,813.62
"2015-01-23","VN","Huế","pm10",24,48,77,59,932.39
"2015-02-21","VN","Huế","pm10",24,18,37,26,346.96
"2015-02-28","VN","Huế","pm10",24,22,63,35,1268.41
"2015-03-03","VN","Huế","pm10",24,21,75,48,1681.96
"2015-03-05","VN","Huế","pm10",24,32,59,45,510.36
"2015-04-02","VN","Huế","pm10",24,27,75,44,1697.81
"2015-01-02","VN","Huế","pm10",24,29,63,46,900.42
"2015-01-11","VN","Huế","pm10",24,5,24,10,325.22
"2015-06-11","VN","Huế","pm10",24,14,68,29,1208.41
"2015-06-19","VN","Huế","pm10",24,10,57,26,1956.5
"2015-06-28","VN","Huế","pm10",24,13,89,28,3152.16
"2015-06-30","VN","Huế","pm10",24,15,60,30,1811.3
"2015-04-07","VN","Huế","pm10",24,23,51,36,488.53
"2015-05-04","VN","Huế","pm10",24,20,62,37,1323.41
"2015-01-16","VN","Huế","o3",24,3.9,49.9,10.9,828.9
"2015-01-26","VN","Huế","o3",20,3.4,49.8,11.1,946.24
"2015-02-09","VN","Huế","o3",24,7.2,79.5,11.7,1977.42
"2015-06-06","VN","Huế","o3",12,31.4,65.8,39.8,1829.75
"2015-06-11","VN","Huế","o3",24,7.7,35,14.6,811.33
"2015-01-10","VN","Huế","o3",24,5.5,77.7,9.2,2007.35
"2015-01-12","VN","Huế","o3",24,5.5,51.7,7.7,821.56
"2015-02-03","VN","Huế","o3",24,2.6,73.4,7.1,1901.07
"2015-03-09","VN","Huế","o3",24,4.3,73.8,6,1915.06
"2015-05-16","VN","Huế","o3",24,13.2,44.5,25.1,1046.48
"2015-03-05","VN","Huế","o3",24,7.5,53.3,10,813.21
"2015-05-07","VN","Huế","o3",24,11.2,45.7,18.8,933.44
"2015-05-10","VN","Huế","o3",17,15.4,43.7,25.3,768.18
"2015-06-03","VN","Huế","o3",24,22.2,56.6,41.6,1236.91
"2015-07-02","VN","Huế","o3",24,14.3,26.3,20.9,115.12
"2015-01-02","VN","Huế","o3",18,0.1,68.3,12.2,2312.02
"2015-01-05","VN","Huế","o3",24,1.1,74.5,4.7,2107.37
"2015-04-12","VN","Huế","o3",24,5.4,29.3,14.9,535.68
"2015-05-04","VN","Huế","o3",24,6.9,45.1,12.1,1659.01
"2015-05-12","VN","Huế","o3",24,15.3,37.1,23.2,306.31
"2015-05-18","VN","Huế","o3",24,10.6,39.8,25.5,772.71
"2015-01-15","VN","Huế","o3",23,2.4,51.3,8.5,884.46
"2015-04-04","VN","Huế","o3",24,13,43.6,23.3,871.14
"2015-04-15","VN","Huế","o3",24,16.4,54.3,30.9,1356.19
"2015-01-20","VN","Huế","o3",24,7,50.9,14.9,871.7
"2015-01-29","VN","Huế","o3",24,1.9,71.9,6.1,2364.5
"2015-02-13","VN","Huế","o3",24,5.2,77.4,14.3,1933.6
"2015-02-23","VN","Huế","o3",24,1.4,73.9,4.4,2057.96
"2015-04-13","VN","Huế","o3",24,8.9,39.1,23.7,638.96
"2015-06-23","VN","Huế","o3",24,7,20.1,10.6,96.22
"2015-02-16","VN","Huế","o3",24,6.1,77.4,9.6,1963.72
"2015-02-25","VN","Huế","o3",24,2.6,72.1,6.3,1866.83
"2015-03-03","VN","Huế","o3",24,2.4,71.5,7.1,1843.33
